Sample in Buffer,Sample in Window,TRIGGER,design_1_i/util_ds_buf_0_BUFG_O,design_1_i/xadc_slice_Dout[11:0]
11044,11044,0,1,1020
11045,11045,0,1,1020
11046,11046,0,1,1020
11047,11047,0,1,1020
11048,11048,0,1,1020
11049,11049,0,1,1019
11050,11050,0,1,1017
11051,11051,0,1,1019
11052,11052,0,1,1019
11053,11053,0,1,1019
11054,11054,0,1,1018
11055,11055,0,1,1017
11056,11056,0,1,1017
11057,11057,0,1,1018
11058,11058,0,1,1019
11059,11059,0,1,1017
11060,11060,0,1,1014
11061,11061,0,1,1005
11062,11062,0,1,989
11063,11063,0,1,974
11064,11064,0,1,963
11065,11065,0,1,957
11066,11066,0,1,952
11067,11067,0,1,949
11068,11068,0,1,947
11069,11069,0,1,948
11070,11070,0,1,949
11071,11071,0,1,945
11072,11072,0,1,947
11073,11073,0,1,947
11074,11074,0,1,947
11075,11075,0,1,945
11076,11076,0,1,948
11077,11077,0,1,945
11078,11078,0,1,945
11079,11079,0,1,945
11080,11080,0,1,945
11081,11081,0,1,946
11082,11082,0,1,944
11083,11083,0,1,946
11084,11084,0,1,947
11085,11085,0,1,946
11086,11086,0,1,946
11087,11087,0,1,947
11088,11088,0,1,946
11089,11089,0,1,947
11090,11090,0,1,945
11091,11091,0,1,944
11092,11092,0,1,947
11093,11093,0,1,947
11094,11094,0,1,944
11095,11095,0,1,950
11096,11096,0,1,965
11097,11097,0,1,983
11098,11098,0,1,996
11099,11099,0,1,1002
11100,11100,0,1,1008
11101,11101,0,1,1011
11102,11102,0,1,1012
11103,11103,0,1,1015
11104,11104,0,1,1018
11105,11105,0,1,1018
11106,11106,0,1,1018
11107,11107,0,1,1020
11108,11108,0,1,1019
11109,11109,0,1,1020
11110,11110,0,1,1018
11111,11111,0,1,1017
11112,11112,0,1,1016
11113,11113,0,1,1004
11114,11114,0,1,989
11115,11115,0,1,975
11116,11116,0,1,963
11117,11117,0,1,956
11118,11118,0,1,951
11119,11119,0,1,953
11120,11120,0,1,948
11121,11121,0,1,949
11122,11122,0,1,949
11123,11123,0,1,947
11124,11124,0,1,946
11125,11125,0,1,948
11126,11126,0,1,945
11127,11127,0,1,945
11128,11128,0,1,945
11129,11129,0,1,946
11130,11130,0,1,954
11131,11131,0,1,970
11132,11132,0,1,986
11133,11133,0,1,998
11134,11134,0,1,1006
11135,11135,0,1,1011
11136,11136,0,1,1015
11137,11137,0,1,1015
11138,11138,0,1,1017
11139,11139,0,1,1018
11140,11140,0,1,1017
11141,11141,0,1,1018
11142,11142,0,1,1021
11143,11143,0,1,1019
11144,11144,0,1,1021
11145,11145,0,1,1019
11146,11146,0,1,1018
11147,11147,0,1,1019
11148,11148,0,1,1018
11149,11149,0,1,1018
11150,11150,0,1,1018
11151,11151,0,1,1018
11152,11152,0,1,1020
11153,11153,0,1,1018
11154,11154,0,1,1018
11155,11155,0,1,1017
11156,11156,0,1,1018
11157,11157,0,1,1019
11158,11158,0,1,1019
11159,11159,0,1,1019
11160,11160,0,1,1019
11161,11161,0,1,1019
11162,11162,0,1,1020
11163,11163,0,1,1020
11164,11164,0,1,1018
11165,11165,0,1,1008
11166,11166,0,1,992
11167,11167,0,1,975
11168,11168,0,1,964
11169,11169,0,1,959
11170,11170,0,1,952
11171,11171,0,1,949
11172,11172,0,1,947
11173,11173,0,1,947
11174,11174,0,1,945
11175,11175,0,1,946
11176,11176,0,1,944
11177,11177,0,1,944
11178,11178,0,1,945
11179,11179,0,1,946
11180,11180,0,1,946
11181,11181,0,1,947
11182,11182,0,1,947
11183,11183,0,1,947
11184,11184,0,1,944
11185,11185,0,1,944
11186,11186,0,1,945
11187,11187,0,1,943
11188,11188,0,1,946
11189,11189,0,1,945
11190,11190,0,1,944
11191,11191,0,1,945
11192,11192,0,1,944
11193,11193,0,1,944
11194,11194,0,1,945
11195,11195,0,1,945
11196,11196,0,1,945
11197,11197,0,1,945
11198,11198,0,1,947
11199,11199,0,1,947
11200,11200,0,1,962
11201,11201,0,1,979
11202,11202,0,1,993
11203,11203,0,1,1001
11204,11204,0,1,1009
11205,11205,0,1,1011
11206,11206,0,1,1015
11207,11207,0,1,1015
11208,11208,0,1,1018
11209,11209,0,1,1017
11210,11210,0,1,1017
11211,11211,0,1,1017
11212,11212,0,1,1015
11213,11213,0,1,1016
11214,11214,0,1,1015
11215,11215,0,1,1013
11216,11216,0,1,1016
11217,11217,0,1,1017
11218,11218,0,1,1016
11219,11219,0,1,1017
11220,11220,0,1,1016
11221,11221,0,1,1015
11222,11222,0,1,1017
11223,11223,0,1,1016
11224,11224,0,1,1018
11225,11225,0,1,1019
11226,11226,0,1,1016
11227,11227,0,1,1017
11228,11228,0,1,1017
11229,11229,0,1,1017
11230,11230,0,1,1014
11231,11231,0,1,1017
11232,11232,0,1,1018
11233,11233,0,1,1017
11234,11234,0,1,1014
11235,11235,0,1,997
11236,11236,0,1,981
11237,11237,0,1,969
11238,11238,0,1,958
11239,11239,0,1,953
11240,11240,0,1,950
11241,11241,0,1,946
11242,11242,0,1,946
11243,11243,0,1,947
11244,11244,0,1,944
11245,11245,0,1,944
11246,11246,0,1,944
11247,11247,0,1,947
11248,11248,0,1,946
11249,11249,0,1,945
11250,11250,0,1,945
11251,11251,0,1,946
11252,11252,0,1,945
11253,11253,0,1,946
11254,11254,0,1,944
11255,11255,0,1,944
11256,11256,0,1,946
11257,11257,0,1,946
11258,11258,0,1,944
11259,11259,0,1,944
11260,11260,0,1,945
11261,11261,0,1,945
11262,11262,0,1,946
11263,11263,0,1,945
11264,11264,0,1,945
11265,11265,0,1,946
11266,11266,0,1,943
11267,11267,0,1,945
11268,11268,0,1,946
11269,11269,0,1,955
11270,11270,0,1,971
11271,11271,0,1,986
11272,11272,0,1,998
11273,11273,0,1,1005
11274,11274,0,1,1008
11275,11275,0,1,1014
11276,11276,0,1,1013
11277,11277,0,1,1017
11278,11278,0,1,1018
11279,11279,0,1,1018
11280,11280,0,1,1017
11281,11281,0,1,1018
11282,11282,0,1,1015
11283,11283,0,1,1018
11284,11284,0,1,1016
11285,11285,0,1,1018
11286,11286,0,1,1017
11287,11287,0,1,1016
11288,11288,0,1,1015
11289,11289,0,1,1018
11290,11290,0,1,1016
11291,11291,0,1,1019
11292,11292,0,1,1017
11293,11293,0,1,1018
11294,11294,0,1,1019
11295,11295,0,1,1019
11296,11296,0,1,1021
11297,11297,0,1,1019
11298,11298,0,1,1019
11299,11299,0,1,1019
11300,11300,0,1,1021
11301,11301,0,1,1018
11302,11302,0,1,1020
11303,11303,0,1,1017
11304,11304,0,1,1006
11305,11305,0,1,990
11306,11306,0,1,976
11307,11307,0,1,962
11308,11308,0,1,957
11309,11309,0,1,953
11310,11310,0,1,949
11311,11311,0,1,948
11312,11312,0,1,947
11313,11313,0,1,946
11314,11314,0,1,947
11315,11315,0,1,945
11316,11316,0,1,946
11317,11317,0,1,947
11318,11318,0,1,948
11319,11319,0,1,946
11320,11320,0,1,948
11321,11321,0,1,954
11322,11322,0,1,974
11323,11323,0,1,986
11324,11324,0,1,998
11325,11325,0,1,1005
11326,11326,0,1,1010
11327,11327,0,1,1011
11328,11328,0,1,1012
11329,11329,0,1,1015
11330,11330,0,1,1016
11331,11331,0,1,1016
11332,11332,0,1,1020
11333,11333,0,1,1016
11334,11334,0,1,1016
11335,11335,0,1,1017
11336,11336,0,1,1018
11337,11337,0,1,1019
11338,11338,0,1,1018
11339,11339,0,1,1001
11340,11340,0,1,985
11341,11341,0,1,972
11342,11342,0,1,963
11343,11343,0,1,957
11344,11344,0,1,952
11345,11345,0,1,950
11346,11346,0,1,946
11347,11347,0,1,946
11348,11348,0,1,945
11349,11349,0,1,943
11350,11350,0,1,947
11351,11351,0,1,945
11352,11352,0,1,945
11353,11353,0,1,946
11354,11354,0,1,945
11355,11355,0,1,943
11356,11356,0,1,946
11357,11357,0,1,944
11358,11358,0,1,946
11359,11359,0,1,946
11360,11360,0,1,945
11361,11361,0,1,945
11362,11362,0,1,944
11363,11363,0,1,947
11364,11364,0,1,945
11365,11365,0,1,947
11366,11366,0,1,946
11367,11367,0,1,944
11368,11368,0,1,945
11369,11369,0,1,948
11370,11370,0,1,945
11371,11371,0,1,944
11372,11372,0,1,943
11373,11373,0,1,953
11374,11374,0,1,967
11375,11375,0,1,985
11376,11376,0,1,997
11377,11377,0,1,1004
11378,11378,0,1,1009
11379,11379,0,1,1012
11380,11380,0,1,1014
11381,11381,0,1,1016
11382,11382,0,1,1017
11383,11383,0,1,1019
11384,11384,0,1,1017
11385,11385,0,1,1019
11386,11386,0,1,1019
11387,11387,0,1,1019
11388,11388,0,1,1017
11389,11389,0,1,1017
11390,11390,0,1,1017
11391,11391,0,1,1018
11392,11392,0,1,1017
11393,11393,0,1,1018
11394,11394,0,1,1017
11395,11395,0,1,1019
11396,11396,0,1,1019
11397,11397,0,1,1019
11398,11398,0,1,1018
11399,11399,0,1,1019
11400,11400,0,1,1017
11401,11401,0,1,1015
11402,11402,0,1,1018
11403,11403,0,1,1020
11404,11404,0,1,1017
11405,11405,0,1,1019
11406,11406,0,1,1017
11407,11407,0,1,1018
11408,11408,0,1,1009
11409,11409,0,1,993
11410,11410,0,1,976
11411,11411,0,1,967
11412,11412,0,1,956
11413,11413,0,1,955
11414,11414,0,1,950
11415,11415,0,1,947
11416,11416,0,1,947
11417,11417,0,1,946
11418,11418,0,1,945
11419,11419,0,1,944
11420,11420,0,1,944
11421,11421,0,1,944
11422,11422,0,1,947
11423,11423,0,1,945
11424,11424,0,1,945
11425,11425,0,1,953
11426,11426,0,1,969
11427,11427,0,1,986
11428,11428,0,1,997
11429,11429,0,1,1004
11430,11430,0,1,1009
11431,11431,0,1,1014
11432,11432,0,1,1015
11433,11433,0,1,1018
11434,11434,0,1,1018
11435,11435,0,1,1018
11436,11436,0,1,1018
11437,11437,0,1,1018
11438,11438,0,1,1020
11439,11439,0,1,1019
11440,11440,0,1,1020
11441,11441,0,1,1018
11442,11442,0,1,1018
11443,11443,0,1,1006
11444,11444,0,1,989
11445,11445,0,1,974
11446,11446,0,1,962
11447,11447,0,1,958
11448,11448,0,1,953
11449,11449,0,1,948
11450,11450,0,1,949
11451,11451,0,1,947
11452,11452,0,1,947
11453,11453,0,1,947
11454,11454,0,1,947
11455,11455,0,1,945
11456,11456,0,1,947
11457,11457,0,1,946
11458,11458,0,1,945
11459,11459,0,1,943
11460,11460,0,1,946
11461,11461,0,1,947
11462,11462,0,1,947
11463,11463,0,1,946
11464,11464,0,1,947
11465,11465,0,1,946
11466,11466,0,1,946
11467,11467,0,1,944
11468,11468,0,1,943
11469,11469,0,1,945
11470,11470,0,1,945
11471,11471,0,1,946
11472,11472,0,1,946
11473,11473,0,1,946
11474,11474,0,1,945
11475,11475,0,1,946
11476,11476,0,1,945
11477,11477,0,1,951
11478,11478,0,1,967
11479,11479,0,1,982
11480,11480,0,1,996
11481,11481,0,1,1002
11482,11482,0,1,1009
11483,11483,0,1,1013
11484,11484,0,1,1015
11485,11485,0,1,1016
11486,11486,0,1,1017
11487,11487,0,1,1015
11488,11488,0,1,1017
11489,11489,0,1,1014
11490,11490,0,1,1017
11491,11491,0,1,1015
11492,11492,0,1,1018
11493,11493,0,1,1015
11494,11494,0,1,1018
11495,11495,0,1,1018
11496,11496,0,1,1017
11497,11497,0,1,1017
11498,11498,0,1,1017
11499,11499,0,1,1018
11500,11500,0,1,1018
11501,11501,0,1,1021
11502,11502,0,1,1019
11503,11503,0,1,1018
11504,11504,0,1,1019
11505,11505,0,1,1017
11506,11506,0,1,1018
11507,11507,0,1,1018
11508,11508,0,1,1017
11509,11509,0,1,1016
11510,11510,0,1,1014
11511,11511,0,1,1016
11512,11512,0,1,1008
11513,11513,0,1,991
11514,11514,0,1,975
11515,11515,0,1,965
11516,11516,0,1,956
11517,11517,0,1,952
11518,11518,0,1,948
11519,11519,0,1,946
11520,11520,0,1,946
11521,11521,0,1,944
11522,11522,0,1,946
11523,11523,0,1,944
11524,11524,0,1,946
11525,11525,0,1,944
11526,11526,0,1,945
11527,11527,0,1,944
11528,11528,0,1,942
11529,11529,0,1,943
11530,11530,0,1,944
11531,11531,0,1,943
11532,11532,0,1,943
11533,11533,0,1,943
11534,11534,0,1,942
11535,11535,0,1,945
11536,11536,0,1,945
11537,11537,0,1,946
11538,11538,0,1,944
11539,11539,0,1,945
11540,11540,0,1,944
11541,11541,0,1,947
11542,11542,0,1,944
11543,11543,0,1,946
11544,11544,0,1,945
11545,11545,0,1,946
11546,11546,0,1,947
11547,11547,0,1,959
11548,11548,0,1,973
11549,11549,0,1,991
11550,11550,0,1,998
11551,11551,0,1,1008
11552,11552,0,1,1009
11553,11553,0,1,1013
11554,11554,0,1,1014
11555,11555,0,1,1015
11556,11556,0,1,1015
11557,11557,0,1,1015
11558,11558,0,1,1015
11559,11559,0,1,1017
11560,11560,0,1,1016
11561,11561,0,1,1017
11562,11562,0,1,1018
11563,11563,0,1,1017
11564,11564,0,1,1019
11565,11565,0,1,1019
11566,11566,0,1,1018
11567,11567,0,1,1018
11568,11568,0,1,1017
11569,11569,0,1,1018
11570,11570,0,1,1017
11571,11571,0,1,1017
11572,11572,0,1,1018
11573,11573,0,1,1018
11574,11574,0,1,1018
11575,11575,0,1,1019
11576,11576,0,1,1018
11577,11577,0,1,1018
11578,11578,0,1,1017
11579,11579,0,1,1018
11580,11580,0,1,1018
11581,11581,0,1,1016
11582,11582,0,1,1000
11583,11583,0,1,986
11584,11584,0,1,971
11585,11585,0,1,963
11586,11586,0,1,955
11587,11587,0,1,951
11588,11588,0,1,949
11589,11589,0,1,947
11590,11590,0,1,946
11591,11591,0,1,943
11592,11592,0,1,946
11593,11593,0,1,944
11594,11594,0,1,947
11595,11595,0,1,945
11596,11596,0,1,945
11597,11597,0,1,944
11598,11598,0,1,943
11599,11599,0,1,944
11600,11600,0,1,944
11601,11601,0,1,943
11602,11602,0,1,945
11603,11603,0,1,946
11604,11604,0,1,945
11605,11605,0,1,944
11606,11606,0,1,944
11607,11607,0,1,945
11608,11608,0,1,944
11609,11609,0,1,946
11610,11610,0,1,946
11611,11611,0,1,944
11612,11612,0,1,944
11613,11613,0,1,944
11614,11614,0,1,946
11615,11615,0,1,944
11616,11616,0,1,950
11617,11617,0,1,970
11618,11618,0,1,983
11619,11619,0,1,995
11620,11620,0,1,1003
11621,11621,0,1,1008
11622,11622,0,1,1011
11623,11623,0,1,1015
11624,11624,0,1,1016
11625,11625,0,1,1019
11626,11626,0,1,1018
11627,11627,0,1,1018
11628,11628,0,1,1018
11629,11629,0,1,1018
11630,11630,0,1,1018
11631,11631,0,1,1019
11632,11632,0,1,1017
11633,11633,0,1,1017
11634,11634,0,1,1018
11635,11635,0,1,1016
11636,11636,0,1,1020
11637,11637,0,1,1018
11638,11638,0,1,1020
11639,11639,0,1,1017
11640,11640,0,1,1021
11641,11641,0,1,1018
11642,11642,0,1,1019
11643,11643,0,1,1017
11644,11644,0,1,1018
11645,11645,0,1,1017
11646,11646,0,1,1017
11647,11647,0,1,1019
11648,11648,0,1,1020
11649,11649,0,1,1018
11650,11650,0,1,1017
11651,11651,0,1,1008
11652,11652,0,1,992
11653,11653,0,1,974
11654,11654,0,1,967
11655,11655,0,1,959
11656,11656,0,1,953
11657,11657,0,1,949
11658,11658,0,1,949
11659,11659,0,1,946
11660,11660,0,1,947
11661,11661,0,1,945
11662,11662,0,1,945
11663,11663,0,1,944
11664,11664,0,1,946
11665,11665,0,1,946
11666,11666,0,1,946
11667,11667,0,1,944
11668,11668,0,1,950
11669,11669,0,1,966
11670,11670,0,1,983
11671,11671,0,1,995
11672,11672,0,1,1002
11673,11673,0,1,1008
11674,11674,0,1,1011
11675,11675,0,1,1013
11676,11676,0,1,1013
11677,11677,0,1,1017
11678,11678,0,1,1016
11679,11679,0,1,1017
11680,11680,0,1,1019
11681,11681,0,1,1018
11682,11682,0,1,1017
11683,11683,0,1,1019
11684,11684,0,1,1018
11685,11685,0,1,1017
11686,11686,0,1,1005
11687,11687,0,1,987
11688,11688,0,1,974
11689,11689,0,1,960
11690,11690,0,1,956
11691,11691,0,1,951
11692,11692,0,1,949
11693,11693,0,1,947
11694,11694,0,1,946
11695,11695,0,1,946
11696,11696,0,1,947
11697,11697,0,1,948
11698,11698,0,1,944
11699,11699,0,1,947
11700,11700,0,1,945
11701,11701,0,1,947
11702,11702,0,1,946
11703,11703,0,1,955
11704,11704,0,1,970
11705,11705,0,1,986
11706,11706,0,1,996
11707,11707,0,1,1006
11708,11708,0,1,1008
11709,11709,0,1,1012
11710,11710,0,1,1013
11711,11711,0,1,1014
11712,11712,0,1,1016
11713,11713,0,1,1016
11714,11714,0,1,1020
11715,11715,0,1,1017
11716,11716,0,1,1018
11717,11717,0,1,1016
11718,11718,0,1,1016
11719,11719,0,1,1015
11720,11720,0,1,1011
11721,11721,0,1,999
11722,11722,0,1,985
11723,11723,0,1,972
11724,11724,0,1,963
11725,11725,0,1,956
11726,11726,0,1,953
11727,11727,0,1,950
11728,11728,0,1,949
11729,11729,0,1,947
11730,11730,0,1,947
11731,11731,0,1,945
11732,11732,0,1,945
11733,11733,0,1,945
11734,11734,0,1,945
11735,11735,0,1,944
11736,11736,0,1,944
11737,11737,0,1,944
11738,11738,0,1,958
11739,11739,0,1,976
11740,11740,0,1,991
11741,11741,0,1,1001
11742,11742,0,1,1010
11743,11743,0,1,1011
11744,11744,0,1,1014
11745,11745,0,1,1015
11746,11746,0,1,1016
11747,11747,0,1,1018
11748,11748,0,1,1017
11749,11749,0,1,1016
11750,11750,0,1,1016
11751,11751,0,1,1017
11752,11752,0,1,1016
11753,11753,0,1,1016
11754,11754,0,1,1019
11755,11755,0,1,1010
11756,11756,0,1,993
11757,11757,0,1,979
11758,11758,0,1,966
11759,11759,0,1,958
11760,11760,0,1,955
11761,11761,0,1,950
11762,11762,0,1,949
11763,11763,0,1,946
11764,11764,0,1,946
11765,11765,0,1,945
11766,11766,0,1,947
11767,11767,0,1,943
11768,11768,0,1,946
11769,11769,0,1,945
11770,11770,0,1,947
11771,11771,0,1,943
11772,11772,0,1,946
11773,11773,0,1,963
11774,11774,0,1,982
11775,11775,0,1,992
11776,11776,0,1,1003
11777,11777,0,1,1005
11778,11778,0,1,1011
11779,11779,0,1,1013
11780,11780,0,1,1015
11781,11781,0,1,1018
11782,11782,0,1,1017
11783,11783,0,1,1017
11784,11784,0,1,1016
11785,11785,0,1,1016
11786,11786,0,1,1019
11787,11787,0,1,1015
11788,11788,0,1,1017
11789,11789,0,1,1018
11790,11790,0,1,1007
11791,11791,0,1,988
11792,11792,0,1,972
11793,11793,0,1,964
11794,11794,0,1,956
11795,11795,0,1,953
11796,11796,0,1,950
11797,11797,0,1,948
11798,11798,0,1,946
11799,11799,0,1,943
11800,11800,0,1,946
11801,11801,0,1,945
11802,11802,0,1,945
11803,11803,0,1,945
11804,11804,0,1,945
11805,11805,0,1,945
11806,11806,0,1,945
11807,11807,0,1,943
11808,11808,0,1,943
11809,11809,0,1,944
11810,11810,0,1,945
11811,11811,0,1,943
11812,11812,0,1,944
11813,11813,0,1,943
11814,11814,0,1,942
11815,11815,0,1,943
11816,11816,0,1,944
11817,11817,0,1,942
11818,11818,0,1,944
11819,11819,0,1,943
11820,11820,0,1,944
11821,11821,0,1,943
11822,11822,0,1,944
11823,11823,0,1,943
11824,11824,0,1,946
11825,11825,0,1,959
11826,11826,0,1,975
11827,11827,0,1,993
11828,11828,0,1,1000
11829,11829,0,1,1010
11830,11830,0,1,1013
11831,11831,0,1,1014
11832,11832,0,1,1014
11833,11833,0,1,1017
11834,11834,0,1,1015
11835,11835,0,1,1016
11836,11836,0,1,1017
11837,11837,0,1,1017
11838,11838,0,1,1016
11839,11839,0,1,1016
11840,11840,0,1,1016
11841,11841,0,1,1017
11842,11842,0,1,1017
11843,11843,0,1,1018
11844,11844,0,1,1018
11845,11845,0,1,1017
11846,11846,0,1,1017
11847,11847,0,1,1015
11848,11848,0,1,1017
11849,11849,0,1,1016
11850,11850,0,1,1016
11851,11851,0,1,1015
11852,11852,0,1,1016
11853,11853,0,1,1018
11854,11854,0,1,1015
11855,11855,0,1,1018
11856,11856,0,1,1017
11857,11857,0,1,1019
11858,11858,0,1,1017
11859,11859,0,1,1012
11860,11860,0,1,996
11861,11861,0,1,983
11862,11862,0,1,967
11863,11863,0,1,961
11864,11864,0,1,953
11865,11865,0,1,952
11866,11866,0,1,948
11867,11867,0,1,946
11868,11868,0,1,944
11869,11869,0,1,943
11870,11870,0,1,940
11871,11871,0,1,942
11872,11872,0,1,942
11873,11873,0,1,943
11874,11874,0,1,941
11875,11875,0,1,942
11876,11876,0,1,943
11877,11877,0,1,944
11878,11878,0,1,945
11879,11879,0,1,944
11880,11880,0,1,944
11881,11881,0,1,946
11882,11882,0,1,945
11883,11883,0,1,945
11884,11884,0,1,944
11885,11885,0,1,944
11886,11886,0,1,945
11887,11887,0,1,944
11888,11888,0,1,945
11889,11889,0,1,943
11890,11890,0,1,944
11891,11891,0,1,941
11892,11892,0,1,944
11893,11893,0,1,943
11894,11894,0,1,954
11895,11895,0,1,973
11896,11896,0,1,987
11897,11897,0,1,995
11898,11898,0,1,1006
11899,11899,0,1,1010
11900,11900,0,1,1013
11901,11901,0,1,1016
11902,11902,0,1,1016
11903,11903,0,1,1016
11904,11904,0,1,1017
11905,11905,0,1,1016
11906,11906,0,1,1016
11907,11907,0,1,1017
11908,11908,0,1,1018
11909,11909,0,1,1016
11910,11910,0,1,1016
11911,11911,0,1,1015
11912,11912,0,1,1017
11913,11913,0,1,1014
11914,11914,0,1,1017
11915,11915,0,1,1017
11916,11916,0,1,1016
11917,11917,0,1,1015
11918,11918,0,1,1016
11919,11919,0,1,1016
11920,11920,0,1,1018
11921,11921,0,1,1018
11922,11922,0,1,1019
11923,11923,0,1,1018
11924,11924,0,1,1016
11925,11925,0,1,1015
11926,11926,0,1,1018
11927,11927,0,1,1016
11928,11928,0,1,1017
11929,11929,0,1,1004
11930,11930,0,1,989
11931,11931,0,1,974
11932,11932,0,1,963
11933,11933,0,1,955
11934,11934,0,1,950
11935,11935,0,1,947
11936,11936,0,1,946
11937,11937,0,1,947
11938,11938,0,1,945
11939,11939,0,1,945
11940,11940,0,1,944
11941,11941,0,1,945
11942,11942,0,1,946
11943,11943,0,1,945
11944,11944,0,1,945
11945,11945,0,1,945
11946,11946,0,1,952
11947,11947,0,1,972
11948,11948,0,1,986
11949,11949,0,1,1000
11950,11950,0,1,1004
11951,11951,0,1,1006
11952,11952,0,1,1011
11953,11953,0,1,1013
11954,11954,0,1,1015
11955,11955,0,1,1016
11956,11956,0,1,1015
11957,11957,0,1,1017
11958,11958,0,1,1017
11959,11959,0,1,1019
11960,11960,0,1,1018
11961,11961,0,1,1024
11962,11962,0,1,1019
11963,11963,0,1,1016
11964,11964,0,1,1000
11965,11965,0,1,983
11966,11966,0,1,968
11967,11967,0,1,961
11968,11968,0,1,953
11969,11969,0,1,950
11970,11970,0,1,948
11971,11971,0,1,947
11972,11972,0,1,945
11973,11973,0,1,947
11974,11974,0,1,945
11975,11975,0,1,945
11976,11976,0,1,943
11977,11977,0,1,946
11978,11978,0,1,944
11979,11979,0,1,945
11980,11980,0,1,944
11981,11981,0,1,958
11982,11982,0,1,973
11983,11983,0,1,989
11984,11984,0,1,1000
11985,11985,0,1,1007
11986,11986,0,1,1008
11987,11987,0,1,1011
11988,11988,0,1,1013
11989,11989,0,1,1015
11990,11990,0,1,1015
11991,11991,0,1,1016
11992,11992,0,1,1013
11993,11993,0,1,1017
11994,11994,0,1,1016
11995,11995,0,1,1017
11996,11996,0,1,1017
11997,11997,0,1,1017
11998,11998,0,1,1010
11999,11999,0,1,997
12000,12000,0,1,979
12001,12001,0,1,967
12002,12002,0,1,957
12003,12003,0,1,952
12004,12004,0,1,948
12005,12005,0,1,946
12006,12006,0,1,944
12007,12007,0,1,944
12008,12008,0,1,942
12009,12009,0,1,945
12010,12010,0,1,944
12011,12011,0,1,944
12012,12012,0,1,944
12013,12013,0,1,945
12014,12014,0,1,944
12015,12015,0,1,947
12016,12016,0,1,960
12017,12017,0,1,977
12018,12018,0,1,991
12019,12019,0,1,1001
12020,12020,0,1,1008
12021,12021,0,1,1011
12022,12022,0,1,1013
12023,12023,0,1,1014
12024,12024,0,1,1013
12025,12025,0,1,1016
12026,12026,0,1,1017
12027,12027,0,1,1016
12028,12028,0,1,1016
12029,12029,0,1,1018
12030,12030,0,1,1017
12031,12031,0,1,1015
12032,12032,0,1,1018
12033,12033,0,1,1006
12034,12034,0,1,993
12035,12035,0,1,976
12036,12036,0,1,966
12037,12037,0,1,957
12038,12038,0,1,952
12039,12039,0,1,951
12040,12040,0,1,949
12041,12041,0,1,947
12042,12042,0,1,948
12043,12043,0,1,945
12044,12044,0,1,945
12045,12045,0,1,946
12046,12046,0,1,943
12047,12047,0,1,945
12048,12048,0,1,945
12049,12049,0,1,943
12050,12050,0,1,944
12051,12051,0,1,944
12052,12052,0,1,944
12053,12053,0,1,943
12054,12054,0,1,945
12055,12055,0,1,943
12056,12056,0,1,945
12057,12057,0,1,943
12058,12058,0,1,944
12059,12059,0,1,945
12060,12060,0,1,945
12061,12061,0,1,945
12062,12062,0,1,946
12063,12063,0,1,945
12064,12064,0,1,945
12065,12065,0,1,945
12066,12066,0,1,943
12067,12067,0,1,948
12068,12068,0,1,961
12069,12069,0,1,974
12070,12070,0,1,992
12071,12071,0,1,999
12072,12072,0,1,1006
12073,12073,0,1,1009
12074,12074,0,1,1012
12075,12075,0,1,1016
12076,12076,0,1,1014
12077,12077,0,1,1014
12078,12078,0,1,1016
12079,12079,0,1,1019
12080,12080,0,1,1017
12081,12081,0,1,1015
12082,12082,0,1,1019
12083,12083,0,1,1017
12084,12084,0,1,1017
12085,12085,0,1,1017
12086,12086,0,1,1017
12087,12087,0,1,1017
12088,12088,0,1,1019
12089,12089,0,1,1019
12090,12090,0,1,1017
12091,12091,0,1,1015
12092,12092,0,1,1018
12093,12093,0,1,1020
12094,12094,0,1,1021
12095,12095,0,1,1020
12096,12096,0,1,1018
12097,12097,0,1,1018
12098,12098,0,1,1018
12099,12099,0,1,1019
12100,12100,0,1,1018
12101,12101,0,1,1017
12102,12102,0,1,1014
12103,12103,0,1,999
12104,12104,0,1,981
12105,12105,0,1,968
12106,12106,0,1,958
12107,12107,0,1,952
12108,12108,0,1,947
12109,12109,0,1,946
12110,12110,0,1,944
12111,12111,0,1,944
12112,12112,0,1,943
12113,12113,0,1,943
12114,12114,0,1,942
12115,12115,0,1,943
12116,12116,0,1,943
12117,12117,0,1,942
12118,12118,0,1,941
12119,12119,0,1,942
12120,12120,0,1,942
12121,12121,0,1,942
12122,12122,0,1,942
12123,12123,0,1,944
12124,12124,0,1,942
12125,12125,0,1,944
12126,12126,0,1,944
12127,12127,0,1,944
12128,12128,0,1,942
12129,12129,0,1,945
12130,12130,0,1,944
12131,12131,0,1,942
12132,12132,0,1,943
12133,12133,0,1,941
